domain,sheet_type,head,relation,tail,vote,
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_with_everything,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_alway_available_to_satisfy_you,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_speak_4_language,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_speak_Greek,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_speak_English,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_speak_Arabic,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_beautiful_hospitality,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,kind_hospitality_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,charming_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_answer_with_smile,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_agree_to_every_request,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_arrival_explanation,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_with_all_question,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_with_everything_needed,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,upgrade_room_free,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,personal_attention_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_left_clear_information_for_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_left_precise_information_for_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_send_phot_for_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,sympathy_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_speak_French,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_settle_early,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_think_all_detail,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_take_care_late_check-in,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_take_care_for_adapter,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_find_rental_car,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,accompanying_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,advising_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_communicate_before_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_try_to_help,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_answer_everything,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_take_care_well-being_of_guest,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,incredible_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,soulful_atmosphere_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,greeting_with_smile,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,respond_to_help,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_call_us_taxi,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_no_charge_lost_room_ticket,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_pleasant_feeling,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_confirm_arrival_time,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,pleasant_welcome,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_order_taxi_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_wait_for_check-in_at_3am,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,service_of_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,accommodated_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_early_check-in,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_early_check-out,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_arrange_transfer_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_give_instruction_to_get_to_hotel,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_pick_up_at_bus_stop,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_allow_leave_thing_after_check-out,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_clean_everyday,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_solve_problem_instantly,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_wait_until_2am,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_organize_fast_transfer,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_solve_wish_immediately,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_solve_problem_immediately,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_welcome_in_French,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,top_notch_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,sympathy_of_restaurant_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,super_service_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_help_immediately_with_adapter,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_drive_me_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_request_adapter,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,can_request_socket,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,efficient_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,cordial_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,quiet_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,top_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,constructive_attitude_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_explain,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_do_everything_to_compensate_inconvenience,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_prepare_a_lot,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_prepare_pool,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_prepare_play_room,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_prepare_roof_garden,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_communicate_well_French,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,willing_to_help_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,warm_welcome_in_French,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,perfect_welcome_at4am_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,staff_alway_smile,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,willingness_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_solve_problem_instantly,NOT_CONTRARY,warm_service_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,helpful_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,easy_to_communicate_with,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,nice_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,great_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,lovely_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_show_how_nearby_bus_take_to_town_center,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_show_how_nearby_bus_take_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,amazing_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,beyond_expectation,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_take_time_to_explain,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,friendliest_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,friendly_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,nice_to_talk_to,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,exceptional_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_go_out_of_their_way_for_us,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,welcoming_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_like_staying_with_family,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_it,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,supportive_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_help_with_all_our_wish,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_bring_back,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_buy_fresh_food,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,kind_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,accommodating_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,wonderful_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,polite_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,caring_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,great_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_explain_information_clearly,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,hospitality_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,warm_welcome_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_organize_taxi,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_order_taxi_for_us,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,good_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_reach_out_when_reception_close,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,lovely_smiling_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_alway_assist,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,eager_to_assist,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,can_not_do_enough_for_guest,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,friendly_personal_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,excellent_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,hospitable_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,excellent_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,impressed_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_email_to_ask_arriving_time,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,perfect_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,fantastic_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,kindest_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,able_to_accommodate_specific_need,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,impeccable_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,kind_personal_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,convenient_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_everything_possible,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_let_us_into_room_soon,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_arrange_airport_taxi,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_quick_check-in,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,stored_luggage_for_us,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_call_taxi_for_us,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_agile_to_respond,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,congenial_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,relative-like_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,kind_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,smiling_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_difference,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,exceed_expectation,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_aware_late_arraival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_track_flight,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_offer_food,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_offer_drink,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,helpful_indication,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,pleasant_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,can_speak_perfect_English,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_late_check-in_simple,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_feel_at_home,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,big_smile,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,friendly_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,attentive_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,superb_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,reachable_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,informative,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,reassuring_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,5_star_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,lend_adaptor,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,professional_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_arrange_car_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_arrange_taxi_from_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,delightful_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,eager_to_help,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_stay_enjoyable,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_allow_early_check-in_in_morning,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_print_off_flight_documentation,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_book_taxi,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_allow_to_keep_room_longer_because_flight_cancelled,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_responsive_to_pre-arrival_question,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,happy_to_help_with_Covid_restriction,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,felt_like_home_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_feel_like_home,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,happy_to_help_any_situation,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,happy_to_help_any_question,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_recommend_place_to_visit,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,easy_to_deal_with,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,gone_above_and_beyond_to_help_us,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_arrange_taxi_to_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,alway_smile,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,glad_to_help,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,fantastic_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,quick_response_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,flexible_to_our_schedule,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_wait_for_arrival_after_open_hour,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_room_ready_early,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,great_energy_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_sure_we_had_great_stay,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,customer-centric_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_give_free_room_upgrade,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_make_sure_we_had_everything,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_help_any_possible_way,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_take_to_room,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_give_prime_parking,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,pleasing_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,good_communication,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_keen_to_please,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,brilliant_communication_prior_arrival,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_nothing_too_much_for_them,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,willing_to_help,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,make_stay_enjoyable,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_ensure_our_stay_plesant,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,great_hospitality_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,best_staff_ever,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,pleased_by_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_help_with_taxi,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,satisfied_service,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,staff_facilitate_shuttle_service_from_airport,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,responsive_staff,No,UNIQUE
staff,Contrary(P)Body(P),no_evident_not_staff_wait_until_2am,NOT_CONTRARY,great_management,No,UNIQUE
